Year,m,d,Time,Time zone,Pressure (msl) (hPa),Precipitation amount (mm),Air temperature (degC)
2004,6,29,13:00,UTC,1007.4,,17.9
2004,6,29,14:00,UTC,1007.3,,17.3
2004,6,29,15:00,UTC,1006.8,,17.5
2004,6,29,16:00,UTC,1006.8,,18.3
2004,6,29,17:00,UTC,1006.6,,19
2004,6,29,18:00,UTC,1006.7,,17.6
2004,6,29,19:00,UTC,1006.6,,17
2004,6,29,20:00,UTC,1006.4,,16.9
2004,6,29,21:00,UTC,1006.1,,16.5
2004,6,29,22:00,UTC,1005.6,,16.1
2004,6,29,23:00,UTC,1005,,16
2004,6,30,00:00,UTC,1004.5,,16.1
2004,6,30,01:00,UTC,1003.8,,15.9
2004,6,30,02:00,UTC,1003.1,,15.6
2004,6,30,03:00,UTC,1002.7,,15.4
2004,6,30,04:00,UTC,1002.3,,15.5
2004,6,30,05:00,UTC,1001.6,,15.6
2004,6,30,06:00,UTC,1001,,15.1
2004,6,30,07:00,UTC,1000.1,,14.9
2004,6,30,08:00,UTC,999.7,,14.1
2004,6,30,09:00,UTC,999.2,,13.8
2004,6,30,10:00,UTC,999.2,,13.6
2004,6,30,11:00,UTC,998.7,,13.5
2004,6,30,12:00,UTC,998.5,,13.6
2004,6,30,13:00,UTC,998.6,,13.6
2004,6,30,14:00,UTC,998.5,,13.4
2004,6,30,15:00,UTC,998.6,,13.2
2004,6,30,16:00,UTC,998.6,,12.9
2004,6,30,17:00,UTC,998.8,,12.9
2004,6,30,18:00,UTC,999.1,,13
2004,6,30,19:00,UTC,999.6,,12.4
2004,6,30,20:00,UTC,1000.4,,12.3
2004,6,30,21:00,UTC,1000.9,,12
2004,6,30,22:00,UTC,1001.5,,12.1
2004,6,30,23:00,UTC,1002,,12.1
2004,7,1,00:00,UTC,1002.9,,11.9
2004,7,1,01:00,UTC,1003.8,,12.4
2004,7,1,02:00,UTC,1004.5,,12.5
2004,7,1,03:00,UTC,1005.1,,12.5
2004,7,1,04:00,UTC,1005.7,,12.3
2004,7,1,05:00,UTC,1006.2,,13
2004,7,1,06:00,UTC,1006.9,,13.7
2004,7,1,07:00,UTC,1007.2,,14.8
2004,7,1,08:00,UTC,1007.4,,15.9
2004,7,1,09:00,UTC,1008.2,,15.4
2004,7,1,10:00,UTC,1008.6,,15.4
2004,7,1,11:00,UTC,1009.1,,16.1
2004,7,1,12:00,UTC,1009.6,,16.3
2004,7,1,13:00,UTC,1009.6,,16.9
2004,7,1,14:00,UTC,1009.6,,16
2004,7,1,15:00,UTC,1009.4,,16.4
2004,7,1,16:00,UTC,1009.5,,16.3
2004,7,1,17:00,UTC,1009.2,,15.3
2004,7,1,18:00,UTC,1009.3,,15
2004,7,1,19:00,UTC,1009.3,,14.3
2004,7,1,20:00,UTC,1009.5,,13.8
2004,7,1,21:00,UTC,1009.7,,13.2
2004,7,1,22:00,UTC,1009.6,,12.5
2004,7,1,23:00,UTC,1009.2,,12.1
2004,7,2,00:00,UTC,1009,,12.1
2004,7,2,01:00,UTC,1008.8,,12.4
2004,7,2,02:00,UTC,1008.7,,12.5
2004,7,2,03:00,UTC,1008.3,,13.2
2004,7,2,04:00,UTC,1008,,14.2
2004,7,2,05:00,UTC,1008,,16
2004,7,2,06:00,UTC,1007.9,,16.2
2004,7,2,07:00,UTC,1007.9,,16.9
2004,7,2,08:00,UTC,1007.8,,17.1
2004,7,2,09:00,UTC,1007.7,,17.6
2004,7,2,10:00,UTC,1007.6,,17.4
2004,7,2,11:00,UTC,1007.1,,19
2004,7,2,12:00,UTC,1006.6,,18.8
2004,7,2,13:00,UTC,1006.1,,20.1
2004,7,2,14:00,UTC,1005.8,,19.2
2004,7,2,15:00,UTC,1005.7,,19.1
2004,7,2,16:00,UTC,1006.3,,16.6
2004,7,2,17:00,UTC,1006.1,,15.6
2004,7,2,18:00,UTC,1006.2,,14.9
2004,7,2,19:00,UTC,1006.2,,14.1
2004,7,2,20:00,UTC,1006.1,,14.2
2004,7,2,21:00,UTC,1005.5,,13.9
2004,7,2,22:00,UTC,1005.3,,14.2
2004,7,2,23:00,UTC,1005.1,,14.2
2004,7,3,00:00,UTC,1004.8,,14.2
2004,7,3,01:00,UTC,1004.5,,14.2
2004,7,3,02:00,UTC,1004.1,,13.9
2004,7,3,03:00,UTC,1003.9,,13.8
2004,7,3,04:00,UTC,1003.6,,13.9
2004,7,3,05:00,UTC,1003.2,,14.1
2004,7,3,06:00,UTC,1002.9,,14.5
2004,7,3,07:00,UTC,1002.8,,14.5
2004,7,3,08:00,UTC,1002.7,,14.4
2004,7,3,09:00,UTC,1002.4,,14.3
2004,7,3,10:00,UTC,1002.4,,14.3
2004,7,3,11:00,UTC,1002.7,,12.8
2004,7,3,12:00,UTC,1003,,12.3
2004,7,3,13:00,UTC,1003.4,,12.3
2004,7,3,14:00,UTC,1004.6,,11.3
2004,7,3,15:00,UTC,1005.1,,11.3
2004,7,3,16:00,UTC,1005.6,,12
2004,7,3,17:00,UTC,1006,,12.1
2004,7,3,18:00,UTC,1006.2,,12
2004,7,3,19:00,UTC,1006.6,,11.9
2004,7,3,20:00,UTC,1007.4,,11.8
2004,7,3,21:00,UTC,1007.5,,11.6
2004,7,3,22:00,UTC,1007.9,,12.3
2004,7,3,23:00,UTC,1008.2,,12.3
2004,7,4,00:00,UTC,1008.7,,11.9
2004,7,4,01:00,UTC,1008.9,,12
2004,7,4,02:00,UTC,1009.1,,11.6
2004,7,4,03:00,UTC,1009.9,,11.9
2004,7,4,04:00,UTC,1010.3,,13.2
2004,7,4,05:00,UTC,1010.6,,14.1
2004,7,4,06:00,UTC,1011,,15.2
2004,7,4,07:00,UTC,1011.3,,15.9
2004,7,4,08:00,UTC,1011.6,,16.1
2004,7,4,09:00,UTC,1011.9,,16.4
2004,7,4,10:00,UTC,1011.8,,16.5
2004,7,4,11:00,UTC,1011.6,,18.7
2004,7,4,12:00,UTC,1011.7,,18.7
2004,7,4,13:00,UTC,1012.2,,16.3
2004,7,4,14:00,UTC,1012,,15.1
2004,7,4,15:00,UTC,1012.2,,16.7
2004,7,4,16:00,UTC,1012.4,,16
2004,7,4,17:00,UTC,1012.5,,15.6
2004,7,4,18:00,UTC,1012.5,,14.6
2004,7,4,19:00,UTC,1012.5,,14.7
2004,7,4,20:00,UTC,1012.5,,13.6
2004,7,4,21:00,UTC,1012.3,,13.2
2004,7,4,22:00,UTC,1012.3,,12.7
2004,7,4,23:00,UTC,1012.2,,12
2004,7,5,00:00,UTC,1012.1,,11.6
2004,7,5,01:00,UTC,1011.9,,11.1
2004,7,5,02:00,UTC,1011.7,,11.3
2004,7,5,03:00,UTC,1011.4,,12.1
2004,7,5,04:00,UTC,1011.2,,12.8
2004,7,5,05:00,UTC,1011.1,,13.7
2004,7,5,06:00,UTC,1010.7,,14.5
2004,7,5,07:00,UTC,1010.6,,15.3
2004,7,5,08:00,UTC,1010.5,,15.8
2004,7,5,09:00,UTC,1010.4,,16.4
2004,7,5,10:00,UTC,1010,,16.8
2004,7,5,11:00,UTC,1009.7,,17.7
2004,7,5,12:00,UTC,1009.4,,18.2
2004,7,5,13:00,UTC,1009.1,,18.3
2004,7,5,14:00,UTC,1008.8,,17.2
2004,7,5,15:00,UTC,1008.5,,17.3
2004,7,5,16:00,UTC,1008.4,,17.5
2004,7,5,17:00,UTC,1008.2,,16.6
2004,7,5,18:00,UTC,1007.9,,15.4
2004,7,5,19:00,UTC,1007.9,,15
2004,7,5,20:00,UTC,1007.8,,14.6
2004,7,5,21:00,UTC,1007.7,,13.9
2004,7,5,22:00,UTC,1007.7,,13.2
2004,7,5,23:00,UTC,1007.5,,12.7
2004,7,6,00:00,UTC,1007.3,,12.3
2004,7,6,01:00,UTC,1007.1,,12.4
2004,7,6,02:00,UTC,1007.1,,12.8
2004,7,6,03:00,UTC,1006.7,,12.7
2004,7,6,04:00,UTC,1006.9,,13.2
2004,7,6,05:00,UTC,1006.9,,14.2
2004,7,6,06:00,UTC,1007,,14.7
2004,7,6,07:00,UTC,1007.2,,15.3
2004,7,6,08:00,UTC,1007.2,,15.3
2004,7,6,09:00,UTC,1007.5,,14.7
2004,7,6,10:00,UTC,1007.7,,15.2
2004,7,6,11:00,UTC,1008.2,,16.6
2004,7,6,12:00,UTC,1008,,17
2004,7,6,13:00,UTC,1008.3,,16.9
2004,7,6,14:00,UTC,1008.2,,16.5
2004,7,6,15:00,UTC,1008.3,,16.3
2004,7,6,16:00,UTC,1008.9,,16
2004,7,6,17:00,UTC,1009,,15.8
2004,7,6,18:00,UTC,1009.2,,15
2004,7,6,19:00,UTC,1009.6,,14.4
2004,7,6,20:00,UTC,1010.1,,13.8
2004,7,6,21:00,UTC,1010.5,,13.3
2004,7,6,22:00,UTC,1010.8,,12.4
2004,7,6,23:00,UTC,1011.1,,12.2
2004,7,7,00:00,UTC,1011.2,,12.5
2004,7,7,01:00,UTC,1011.3,,12.7
2004,7,7,02:00,UTC,1011.6,,13.2
2004,7,7,03:00,UTC,1011.8,,13.4
2004,7,7,04:00,UTC,1012.1,,13.8
2004,7,7,05:00,UTC,1012.3,,13.8
2004,7,7,06:00,UTC,1012.5,,14.1
2004,7,7,07:00,UTC,1012.7,,13.8
2004,7,7,08:00,UTC,1013,,13.7
2004,7,7,09:00,UTC,1013.4,,13.9
2004,7,7,10:00,UTC,1013.4,,16.3
2004,7,7,11:00,UTC,1013.9,,16.2
2004,7,7,12:00,UTC,1014.1,,15.9
2004,7,7,13:00,UTC,1014.1,,17.1
2004,7,7,14:00,UTC,1014.2,,16.2
2004,7,7,15:00,UTC,1014.6,,15.3
2004,7,7,16:00,UTC,1014.6,,15.1
2004,7,7,17:00,UTC,1014.8,,14.7
2004,7,7,18:00,UTC,1014.6,,14.8
2004,7,7,19:00,UTC,1014.9,,13.5
2004,7,7,20:00,UTC,1015.4,,13.1
2004,7,7,21:00,UTC,1015.9,,13
2004,7,7,22:00,UTC,1016.5,,12.1
2004,7,7,23:00,UTC,1017,,12.5
2004,7,8,00:00,UTC,1017.3,,11.6
2004,7,8,01:00,UTC,1017.4,,10.8
2004,7,8,02:00,UTC,1017.9,,10.3
2004,7,8,03:00,UTC,1018.5,,10.8
2004,7,8,04:00,UTC,1018.8,,13.1
2004,7,8,05:00,UTC,1018.7,,15.1
2004,7,8,06:00,UTC,1019,,16.2
2004,7,8,07:00,UTC,1019.3,,17.3
2004,7,8,08:00,UTC,1020,,16.8
2004,7,8,09:00,UTC,1020.5,,16.7
2004,7,8,10:00,UTC,1020.8,,17.2
2004,7,8,11:00,UTC,1020.7,,18.1
2004,7,8,12:00,UTC,1020.6,,18
2004,7,8,13:00,UTC,1020.6,,18.9
2004,7,8,14:00,UTC,1020.4,,18.2
2004,7,8,15:00,UTC,1020.4,,17.6
2004,7,8,16:00,UTC,1020.4,,17.5
2004,7,8,17:00,UTC,1020.6,,17.6
2004,7,8,18:00,UTC,1020.4,,16.4
2004,7,8,19:00,UTC,1020.3,,15.2
2004,7,8,20:00,UTC,1020.4,,13.9
2004,7,8,21:00,UTC,1020.6,,12.7
2004,7,8,22:00,UTC,1020.7,,12.2
2004,7,8,23:00,UTC,1020.9,,11.9
2004,7,9,00:00,UTC,1020.5,,11.5
2004,7,9,01:00,UTC,1020.5,,10.9
2004,7,9,02:00,UTC,1020.2,,11
2004,7,9,03:00,UTC,1020.1,,12.6
2004,7,9,04:00,UTC,1020.3,,15.5
2004,7,9,05:00,UTC,1020,,16.6
2004,7,9,06:00,UTC,1019.9,,17.4
2004,7,9,07:00,UTC,1020.2,,16.7
2004,7,9,08:00,UTC,1019.7,,17.5
2004,7,9,09:00,UTC,1019.3,,17.6
2004,7,9,10:00,UTC,1019.1,,18.8
2004,7,9,11:00,UTC,1018.6,,18.8
2004,7,9,12:00,UTC,1018.1,,18.9
2004,7,9,13:00,UTC,1017.8,,18.3
2004,7,9,14:00,UTC,1017.1,,18
2004,7,9,15:00,UTC,1016.2,,17.8
2004,7,9,16:00,UTC,1015.4,,18
2004,7,9,17:00,UTC,1014.7,,17.5
2004,7,9,18:00,UTC,1014.4,,17.2
2004,7,9,19:00,UTC,1014.1,,16.9
2004,7,9,20:00,UTC,1013.5,,16.1
2004,7,9,21:00,UTC,1012.8,,16.2
2004,7,9,22:00,UTC,1012.4,,16.1
2004,7,9,23:00,UTC,1011.9,,16.7
2004,7,10,00:00,UTC,1010.9,,16.4
2004,7,10,01:00,UTC,1010,,16.3
2004,7,10,02:00,UTC,1009.1,,15.6
2004,7,10,03:00,UTC,1008.6,,16.3
2004,7,10,04:00,UTC,1007.7,,17
2004,7,10,05:00,UTC,1007.1,,16.2
2004,7,10,06:00,UTC,1006.8,,15.9
2004,7,10,07:00,UTC,1006.8,,15.4
2004,7,10,08:00,UTC,1007,,15.3
2004,7,10,09:00,UTC,1006.9,,15.1
2004,7,10,10:00,UTC,1006.9,,14.7
2004,7,10,11:00,UTC,1006.7,,14.7
2004,7,10,12:00,UTC,1006.4,,15
2004,7,10,13:00,UTC,1006.4,,15.6
2004,7,10,14:00,UTC,1006.2,,16.5
2004,7,10,15:00,UTC,1005.6,,17
2004,7,10,16:00,UTC,1005.6,,17.7
2004,7,10,17:00,UTC,1005.3,,17.8
2004,7,10,18:00,UTC,1005.2,,17.1
2004,7,10,19:00,UTC,1005.2,,16.1
2004,7,10,20:00,UTC,1005.5,,15.4
2004,7,10,21:00,UTC,1005.3,,15.2
2004,7,10,22:00,UTC,1004.5,,14.8
2004,7,10,23:00,UTC,1004.3,,14.2
2004,7,11,00:00,UTC,1003.8,,13.9
2004,7,11,01:00,UTC,1003.6,,13.8
2004,7,11,02:00,UTC,1003.5,,13.1
2004,7,11,03:00,UTC,1003.2,,14.1
2004,7,11,04:00,UTC,1003,,14.2
2004,7,11,05:00,UTC,1002.8,,14.5
2004,7,11,06:00,UTC,1002.7,,14.6
2004,7,11,07:00,UTC,1002.7,,14.7
2004,7,11,08:00,UTC,1002.4,,15.9
2004,7,11,09:00,UTC,1002.7,,15.8
2004,7,11,10:00,UTC,1002.6,,17.6
2004,7,11,11:00,UTC,1002.3,,18.4
2004,7,11,12:00,UTC,1002.2,,18.2
2004,7,11,13:00,UTC,1001.9,,18.7
2004,7,11,14:00,UTC,1001.6,,18.2
2004,7,11,15:00,UTC,1001.2,,18.3
2004,7,11,16:00,UTC,1000.9,,18.2
2004,7,11,17:00,UTC,1000.9,,17.4
2004,7,11,18:00,UTC,1001.1,,16.3
2004,7,11,19:00,UTC,1001.3,,15
2004,7,11,20:00,UTC,1001.2,,14.6
2004,7,11,21:00,UTC,1001,,14.2
2004,7,11,22:00,UTC,1000.8,,13.9
2004,7,11,23:00,UTC,1000.7,,13.7
2004,7,12,00:00,UTC,1000.3,,13.5
2004,7,12,01:00,UTC,1000.1,,13.4
2004,7,12,02:00,UTC,999.9,,13.7
2004,7,12,03:00,UTC,999.8,,13.7
2004,7,12,04:00,UTC,999.8,,14.5
2004,7,12,05:00,UTC,999.7,,15.9
2004,7,12,06:00,UTC,999.6,,16.2
2004,7,12,07:00,UTC,999.5,,16.4
2004,7,12,08:00,UTC,999.8,,17.1
2004,7,12,09:00,UTC,999.8,,17.1
2004,7,12,10:00,UTC,999.8,,17.8
2004,7,12,11:00,UTC,999.7,,18.2
2004,7,12,12:00,UTC,999.5,,18
2004,7,12,13:00,UTC,999.4,,18.7
2004,7,12,14:00,UTC,999.2,,17.7
2004,7,12,15:00,UTC,999.2,,16.9
2004,7,12,16:00,UTC,999.5,,16.7
2004,7,12,17:00,UTC,999.5,,15.6
2004,7,12,18:00,UTC,999.5,,15.3
2004,7,12,19:00,UTC,999.5,,15.5
2004,7,12,20:00,UTC,999.7,,15.9
2004,7,12,21:00,UTC,999.8,,15.6
2004,7,12,22:00,UTC,999.9,,15.5
2004,7,12,23:00,UTC,999.7,,15.3
2004,7,13,00:00,UTC,999.5,,14.6
2004,7,13,01:00,UTC,999.6,,14.5
2004,7,13,02:00,UTC,999.5,,14.5
2004,7,13,03:00,UTC,1000,,14.8
2004,7,13,04:00,UTC,1000.2,,15.5
2004,7,13,05:00,UTC,1000.3,,16.1
2004,7,13,06:00,UTC,1000.6,,17.5
2004,7,13,07:00,UTC,1000.8,,17.4
2004,7,13,08:00,UTC,1001.3,,16.6
2004,7,13,09:00,UTC,1001.4,,16.7
2004,7,13,10:00,UTC,1001.5,,16.2
2004,7,13,11:00,UTC,1001.4,,16.8
2004,7,13,12:00,UTC,1001.1,,17.6
2004,7,13,13:00,UTC,1000.9,,18.2
2004,7,13,14:00,UTC,1000.9,,18
2004,7,13,15:00,UTC,1001,,17.8
2004,7,13,16:00,UTC,1000.8,,17.6
2004,7,13,17:00,UTC,1000.9,,16.8
2004,7,13,18:00,UTC,1000.8,,15.8
2004,7,13,19:00,UTC,1000.5,,15.5
2004,7,13,20:00,UTC,1000.4,,15.3
2004,7,13,21:00,UTC,1000.6,,15.3
2004,7,13,22:00,UTC,1000.5,,15.3
2004,7,13,23:00,UTC,1000.7,,15.1
2004,7,14,00:00,UTC,1000.7,,14.7
2004,7,14,01:00,UTC,1000.7,,14.8
2004,7,14,02:00,UTC,1000.5,,14.8
2004,7,14,03:00,UTC,1000.7,,14.7
2004,7,14,04:00,UTC,1000.9,,15.1
2004,7,14,05:00,UTC,1001.1,,15.3
2004,7,14,06:00,UTC,1001.4,,16.1
2004,7,14,07:00,UTC,1001.9,,16.7
2004,7,14,08:00,UTC,1002.3,,17
2004,7,14,09:00,UTC,1002.8,,17.6
2004,7,14,10:00,UTC,1003.1,,18
2004,7,14,11:00,UTC,1003.3,,18.4
2004,7,14,12:00,UTC,1003.6,,18.3
2004,7,14,13:00,UTC,1003.9,,18.2
2004,7,14,14:00,UTC,1004,,18
2004,7,14,15:00,UTC,1004.5,,16.7
2004,7,14,16:00,UTC,1004.6,,15.9
2004,7,14,17:00,UTC,1004.7,,16
2004,7,14,18:00,UTC,1004.9,,16
2004,7,14,19:00,UTC,1004.9,,15.4
2004,7,14,20:00,UTC,1005,,15.1
2004,7,14,21:00,UTC,1005.3,,15
2004,7,14,22:00,UTC,1005.2,,14.8
2004,7,14,23:00,UTC,1004.9,,14.7
2004,7,15,00:00,UTC,1004.7,,14.8
2004,7,15,01:00,UTC,1004.7,,14.3
2004,7,15,02:00,UTC,1004.7,,14.1
2004,7,15,03:00,UTC,1004.6,,13.8
2004,7,15,04:00,UTC,1004.9,,14.6
2004,7,15,05:00,UTC,1005,,15
2004,7,15,06:00,UTC,1005,,15.7
2004,7,15,07:00,UTC,1005.1,,16.2
2004,7,15,08:00,UTC,1005.1,,16.4
2004,7,15,09:00,UTC,1005.3,,16.1
2004,7,15,10:00,UTC,1005.3,,17.1
2004,7,15,11:00,UTC,1005.1,,16.7
2004,7,15,12:00,UTC,1005.3,,17.5
2004,7,15,13:00,UTC,1005.2,,17.8
2004,7,15,14:00,UTC,1005.1,,17.2
2004,7,15,15:00,UTC,1005.1,,16.8
2004,7,15,16:00,UTC,1005.3,,16.8
2004,7,15,17:00,UTC,1005.1,,17.1
2004,7,15,18:00,UTC,1004.9,,15.9
2004,7,15,19:00,UTC,1004.8,,15.4
2004,7,15,20:00,UTC,1004.6,,14.1
2004,7,15,21:00,UTC,1004.5,,13.9
2004,7,15,22:00,UTC,1004.7,,14.1
2004,7,15,23:00,UTC,1004.8,,13.7
2004,7,16,00:00,UTC,1004.7,,13.1
2004,7,16,01:00,UTC,1004.7,,12.4
2004,7,16,02:00,UTC,1005,,11.5
2004,7,16,03:00,UTC,1005,,11.6
2004,7,16,04:00,UTC,1004.9,,13.3
2004,7,16,05:00,UTC,1004.8,,15.8
2004,7,16,06:00,UTC,1004.8,,17.5
2004,7,16,07:00,UTC,1004.7,,18.6
2004,7,16,08:00,UTC,1004.8,,18.9
2004,7,16,09:00,UTC,1005,,19.5
2004,7,16,10:00,UTC,1005,,20.4
2004,7,16,11:00,UTC,1005.2,,21.2
2004,7,16,12:00,UTC,1005.4,,21.9
2004,7,16,13:00,UTC,1005.7,,20.5
2004,7,16,14:00,UTC,1006,,19.4
2004,7,16,15:00,UTC,,,
2004,7,16,16:00,UTC,1006.8,,19.7
2004,7,16,17:00,UTC,1007.4,,19.5
2004,7,16,18:00,UTC,1008,,17.9
2004,7,16,19:00,UTC,1008.4,,16.8
2004,7,16,20:00,UTC,1008.8,,15.3
2004,7,16,21:00,UTC,1009.2,,15
2004,7,16,22:00,UTC,1009.7,,14.9
2004,7,16,23:00,UTC,1010,,15.2
2004,7,17,00:00,UTC,1010.2,,15.6
2004,7,17,01:00,UTC,1010.5,,15.3
2004,7,17,02:00,UTC,1011,,14.4
2004,7,17,03:00,UTC,1011.6,,14.3
2004,7,17,04:00,UTC,1011.9,,14.7
2004,7,17,05:00,UTC,1012.5,,16.7
2004,7,17,06:00,UTC,1013,,18.7
2004,7,17,07:00,UTC,1013.5,,18.1
2004,7,17,08:00,UTC,1013.8,,19.1
2004,7,17,09:00,UTC,1014.4,,18.9
2004,7,17,10:00,UTC,1014.4,,19.6
2004,7,17,11:00,UTC,1014.8,,19.6
2004,7,17,12:00,UTC,1015,,19.3
2004,7,17,13:00,UTC,1015.3,,19.3
2004,7,17,14:00,UTC,1015.5,,19.8
2004,7,17,15:00,UTC,1016.1,,19.5
2004,7,17,16:00,UTC,1016.2,,20.2
2004,7,17,17:00,UTC,1016.5,,20.5
2004,7,17,18:00,UTC,1016.7,,18
2004,7,17,19:00,UTC,1016.9,,16.5
2004,7,17,20:00,UTC,1017.4,,16.1
2004,7,17,21:00,UTC,1017.8,,14.8
2004,7,17,22:00,UTC,1018.1,,14.4
2004,7,17,23:00,UTC,1018.6,,13.8
2004,7,18,00:00,UTC,1019,,13.5
2004,7,18,01:00,UTC,1019.3,,12.6
2004,7,18,02:00,UTC,1019.5,,12.2
2004,7,18,03:00,UTC,1019.8,,12.2
2004,7,18,04:00,UTC,1020.1,,14.4
2004,7,18,05:00,UTC,1020.1,,17
2004,7,18,06:00,UTC,1020.4,,19.1
2004,7,18,07:00,UTC,1020.6,,20.5
2004,7,18,08:00,UTC,1020.8,,20.6
2004,7,18,09:00,UTC,1021.2,,20.5
2004,7,18,10:00,UTC,1021.1,,21.1
2004,7,18,11:00,UTC,1020.9,,21.7
2004,7,18,12:00,UTC,1021.2,,21
2004,7,18,13:00,UTC,1021.2,,21.6
2004,7,18,14:00,UTC,1020.9,,21.2
2004,7,18,15:00,UTC,1020.9,,20.4
2004,7,18,16:00,UTC,1020.6,,20.5
2004,7,18,17:00,UTC,1020.5,,19.1
2004,7,18,18:00,UTC,1020.6,,18
2004,7,18,19:00,UTC,1020.6,,17.1
2004,7,18,20:00,UTC,1020.5,,15.9
2004,7,18,21:00,UTC,1020.8,,15.5
2004,7,18,22:00,UTC,1020.9,,14.5
2004,7,18,23:00,UTC,1020.6,,13.9
2004,7,19,00:00,UTC,1020.7,,13.4
2004,7,19,01:00,UTC,1020.7,,15
2004,7,19,02:00,UTC,1020.4,,15
2004,7,19,03:00,UTC,1020.2,,16.3
2004,7,19,04:00,UTC,1020,,17.1
2004,7,19,05:00,UTC,1020,,19.3
2004,7,19,06:00,UTC,1019.9,,20.2
2004,7,19,07:00,UTC,1019.7,,20.3
2004,7,19,08:00,UTC,1019.6,,20.4
2004,7,19,09:00,UTC,1019.5,,20.7
2004,7,19,10:00,UTC,1019.3,,21.6
2004,7,19,11:00,UTC,1019.3,,22.9
2004,7,19,12:00,UTC,,,
2004,7,19,13:00,UTC,1018.5,,21.7
2004,7,19,14:00,UTC,1018.1,,21.6
2004,7,19,15:00,UTC,1017.6,,20.9
2004,7,19,16:00,UTC,1017.3,,20.8
2004,7,19,17:00,UTC,1016.7,,20.6
2004,7,19,18:00,UTC,1016.4,,19.8
2004,7,19,19:00,UTC,1016.2,,19.3
2004,7,19,20:00,UTC,1015.8,,19.5
2004,7,19,21:00,UTC,1015.6,,19.6
2004,7,19,22:00,UTC,1015.1,,19.4
2004,7,19,23:00,UTC,1015,,19.4
2004,7,20,00:00,UTC,1014.8,,18.3
2004,7,20,01:00,UTC,1014.3,,17
2004,7,20,02:00,UTC,1014.3,,16.7
2004,7,20,03:00,UTC,1014.2,,16.3
2004,7,20,04:00,UTC,1014.2,,16.6
2004,7,20,05:00,UTC,1014.4,,17
2004,7,20,06:00,UTC,1014.4,,17.3
2004,7,20,07:00,UTC,1014.9,,18.6
2004,7,20,08:00,UTC,1015.4,,18.6
2004,7,20,09:00,UTC,1016,,18.8
2004,7,20,10:00,UTC,1016.3,,19.7
2004,7,20,11:00,UTC,1016.7,,19.9
2004,7,20,12:00,UTC,1017.2,,19.5
2004,7,20,13:00,UTC,1017.2,,20.2
2004,7,20,14:00,UTC,1017.3,,19.9
2004,7,20,15:00,UTC,1017.6,,19.8
2004,7,20,16:00,UTC,1017.8,,20
2004,7,20,17:00,UTC,1018,,20.1
2004,7,20,18:00,UTC,1018.2,,18.5
2004,7,20,19:00,UTC,1018.7,,17.7
2004,7,20,20:00,UTC,1019.1,,16.2
2004,7,20,21:00,UTC,1019.4,,15.8
2004,7,20,22:00,UTC,1019.7,,15.2
2004,7,20,23:00,UTC,1020.1,,14.8
2004,7,21,00:00,UTC,1020.6,,14.1
2004,7,21,01:00,UTC,1020.8,,13.8
2004,7,21,02:00,UTC,1021.2,,13.2
2004,7,21,03:00,UTC,1021.2,,14
2004,7,21,04:00,UTC,1021.6,,15.5
2004,7,21,05:00,UTC,1022.2,,17.7
2004,7,21,06:00,UTC,1022.5,,18.7
2004,7,21,07:00,UTC,1022.9,,18.9
2004,7,21,08:00,UTC,1022.9,,19.5
2004,7,21,09:00,UTC,1022.9,,19.8
2004,7,21,10:00,UTC,1022.9,,20.2
2004,7,21,11:00,UTC,1023.2,,20.4
2004,7,21,12:00,UTC,1023.1,,20.9
2004,7,21,13:00,UTC,1023.2,,20.8
2004,7,21,14:00,UTC,1022.9,,20.9
2004,7,21,15:00,UTC,,,
2004,7,21,16:00,UTC,1022.9,,21.1
2004,7,21,17:00,UTC,1022.9,,20.8
2004,7,21,18:00,UTC,1023,,20.1
2004,7,21,19:00,UTC,1023.1,,19.6
2004,7,21,20:00,UTC,1023.4,,18.7
2004,7,21,21:00,UTC,1023.4,,17.9
2004,7,21,22:00,UTC,1023.4,,17.3
2004,7,21,23:00,UTC,1023.3,,17.5
2004,7,22,00:00,UTC,1023.6,,17
2004,7,22,01:00,UTC,1023.7,,17.1
2004,7,22,02:00,UTC,1023.8,,16.7
2004,7,22,03:00,UTC,1024,,17
2004,7,22,04:00,UTC,1024,,17
2004,7,22,05:00,UTC,1023.9,,17.9
2004,7,22,06:00,UTC,1024.1,,19
2004,7,22,07:00,UTC,1024,,20.3
2004,7,22,08:00,UTC,1024,,21.9
2004,7,22,09:00,UTC,1024.1,,21.2
2004,7,22,10:00,UTC,1024.1,,21.7
2004,7,22,11:00,UTC,1023.9,,21.8
2004,7,22,12:00,UTC,1023.9,,21.9
2004,7,22,13:00,UTC,1023.9,,22.2
2004,7,22,14:00,UTC,1023.4,,22.4
2004,7,22,15:00,UTC,1023.4,,22.3
2004,7,22,16:00,UTC,1023.1,,22.1
2004,7,22,17:00,UTC,1023.1,,21.1
2004,7,22,18:00,UTC,1023.1,,20.6
2004,7,22,19:00,UTC,1023,,20.1
2004,7,22,20:00,UTC,1023,,19.8
2004,7,22,21:00,UTC,1023.5,,18.7
2004,7,22,22:00,UTC,1023.8,,17.7
2004,7,22,23:00,UTC,1023.8,,18.1
2004,7,23,00:00,UTC,1023.5,,18.3
2004,7,23,01:00,UTC,1023.3,,17.7
2004,7,23,02:00,UTC,1023.2,,16.9
2004,7,23,03:00,UTC,1022.9,,17.1
2004,7,23,04:00,UTC,1022.8,,17.9
